policy,env,block,grade_true,volume_allocated
epig@gamma-poisson,16,9,0.1401458945355861,19.0
epig@gamma-poisson,16,10,0.10047172472597542,12.0
epig@gamma-poisson,16,11,4.6424158229148516,31.5
eig@lognormal-poisson,16,0,0.04690514376242264,11.0
eig@lognormal-poisson,16,1,0.2443986813261197,24.0
eig@lognormal-poisson,16,2,0.014321777962040783,17.0
eig@lognormal-poisson,16,3,0.006085238551837795,8.0
eig@lognormal-poisson,16,4,3.0388775727024195,35.0
eig@lognormal-poisson,16,5,2.299696951682147,35.0
eig@lognormal-poisson,16,6,0.08157036636151878,0.0
eig@lognormal-poisson,16,7,0.8301273567275732,34.0
eig@lognormal-poisson,16,8,0.12664178305178445,9.0
eig@lognormal-poisson,16,9,0.1401458945355861,22.0
eig@lognormal-poisson,16,10,0.10047172472597542,9.0
eig@lognormal-poisson,16,11,4.6424158229148516,36.0
maxent@lognormal-poisson,16,0,0.04690514376242264,0.0
maxent@lognormal-poisson,16,1,0.2443986813261197,0.0
maxent@lognormal-poisson,16,2,0.014321777962040783,0.0
maxent@lognormal-poisson,16,3,0.006085238551837795,0.0
maxent@lognormal-poisson,16,4,3.0388775727024195,0.0
maxent@lognormal-poisson,16,5,2.299696951682147,0.0
maxent@lognormal-poisson,16,6,0.08157036636151878,0.0
maxent@lognormal-poisson,16,7,0.8301273567275732,0.0
maxent@lognormal-poisson,16,8,0.12664178305178445,0.0
maxent@lognormal-poisson,16,9,0.1401458945355861,0.0
maxent@lognormal-poisson,16,10,0.10047172472597542,0.0
maxent@lognormal-poisson,16,11,4.6424158229148516,240.0
d-optimality@lognormal-poisson,16,0,0.04690514376242264,13.0
d-optimality@lognormal-poisson,16,1,0.2443986813261197,23.0
d-optimality@lognormal-poisson,16,2,0.014321777962040783,19.0
d-optimality@lognormal-poisson,16,3,0.006085238551837795,12.0
d-optimality@lognormal-poisson,16,4,3.0388775727024195,33.0
d-optimality@lognormal-poisson,16,5,2.299696951682147,32.0
d-optimality@lognormal-poisson,16,6,0.08157036636151878,0.0
d-optimality@lognormal-poisson,16,7,0.8301273567275732,32.0
d-optimality@lognormal-poisson,16,8,0.12664178305178445,11.0
d-optimality@lognormal-poisson,16,9,0.1401458945355861,21.0
d-optimality@lognormal-poisson,16,10,0.10047172472597542,11.0
d-optimality@lognormal-poisson,16,11,4.6424158229148516,33.0
neyman@lognormal-poisson,16,0,0.04690514376242264,8.0
neyman@lognormal-poisson,16,1,0.2443986813261197,13.0
neyman@lognormal-poisson,16,2,0.014321777962040783,7.0
neyman@lognormal-poisson,16,3,0.006085238551837795,5.0
neyman@lognormal-poisson,16,4,3.0388775727024195,50.0
neyman@lognormal-poisson,16,5,2.299696951682147,43.0
neyman@lognormal-poisson,16,6,0.08157036636151878,8.0
neyman@lognormal-poisson,16,7,0.8301273567275732,23.0
neyman@lognormal-poisson,16,8,0.12664178305178445,7.0
neyman@lognormal-poisson,16,9,0.1401458945355861,13.0
neyman@lognormal-poisson,16,10,0.10047172472597542,7.0
neyman@lognormal-poisson,16,11,4.6424158229148516,56.0
predictive-variance@lognormal-poisson,16,0,0.04690514376242264,0.0
predictive-variance@lognormal-poisson,16,1,0.2443986813261197,0.0
predictive-variance@lognormal-poisson,16,2,0.014321777962040783,40.0
predictive-variance@lognormal-poisson,16,3,0.006085238551837795,0.0
predictive-variance@lognormal-poisson,16,4,3.0388775727024195,40.0
predictive-variance@lognormal-poisson,16,5,2.299696951682147,40.0
predictive-variance@lognormal-poisson,16,6,0.08157036636151878,0.0
predictive-variance@lognormal-poisson,16,7,0.8301273567275732,40.0
predictive-variance@lognormal-poisson,16,8,0.12664178305178445,0.0
predictive-variance@lognormal-poisson,16,9,0.1401458945355861,0.0
predictive-variance@lognormal-poisson,16,10,0.10047172472597542,0.0
predictive-variance@lognormal-poisson,16,11,4.6424158229148516,80.0
epistemic@lognormal-poisson,16,0,0.04690514376242264,0.0
epistemic@lognormal-poisson,16,1,0.2443986813261197,0.0
epistemic@lognormal-poisson,16,2,0.014321777962040783,40.0
epistemic@lognormal-poisson,16,3,0.006085238551837795,0.0
epistemic@lognormal-poisson,16,4,3.0388775727024195,40.0
epistemic@lognormal-poisson,16,5,2.299696951682147,40.0
epistemic@lognormal-poisson,16,6,0.08157036636151878,0.0
epistemic@lognormal-poisson,16,7,0.8301273567275732,40.0
epistemic@lognormal-poisson,16,8,0.12664178305178445,0.0
epistemic@lognormal-poisson,16,9,0.1401458945355861,0.0
epistemic@lognormal-poisson,16,10,0.10047172472597542,0.0
epistemic@lognormal-poisson,16,11,4.6424158229148516,80.0
thompson@lognormal-poisson,16,0,0.04690514376242264,0.0
thompson@lognormal-poisson,16,1,0.2443986813261197,0.0
thompson@lognormal-poisson,16,2,0.014321777962040783,0.0
thompson@lognormal-poisson,16,3,0.006085238551837795,0.0
thompson@lognormal-poisson,16,4,3.0388775727024195,40.0
thompson@lognormal-poisson,16,5,2.299696951682147,0.0
thompson@lognormal-poisson,16,6,0.08157036636151878,0.0
thompson@lognormal-poisson,16,7,0.8301273567275732,0.0
thompson@lognormal-poisson,16,8,0.12664178305178445,0.0
thompson@lognormal-poisson,16,9,0.1401458945355861,0.0
thompson@lognormal-poisson,16,10,0.10047172472597542,0.0
thompson@lognormal-poisson,16,11,4.6424158229148516,200.0
eig,17,0,0.6200973971674189,28.0
eig,17,1,0.10067330725075718,18.0
eig,17,2,1.29390766117503,33.0
eig,17,3,0.006521561740299925,7.0
eig,17,4,0.04083142111967847,4.0
eig,17,5,0.044874558004548835,0.0
eig,17,6,0.24728592878038744,5.0
eig,17,7,1.023846690089247,33.0
eig,17,8,0.1661001944212791,28.0
eig,17,9,0.1838828482050118,22.0
eig,17,10,1.5351532349351034,32.0
eig,17,11,1.2242977334506204,30.0
epig,17,0,0.6200973971674189,27.0
epig,17,1,0.10067330725075718,17.0
epig,17,2,1.29390766117503,31.0
epig,17,3,0.006521561740299925,10.0
epig,17,4,0.04083142111967847,8.0
epig,17,5,0.044874558004548835,0.0
epig,17,6,0.24728592878038744,9.0
epig,17,7,1.023846690089247,30.0
epig,17,8,0.1661001944212791,26.0
epig,17,9,0.1838828482050118,20.0
epig,17,10,1.5351532349351034,29.0
epig,17,11,1.2242977334506204,33.0
maxent,17,0,0.6200973971674189,2.0
maxent,17,1,0.10067330725075718,0.0
maxent,17,2,1.29390766117503,1.0
maxent,17,3,0.006521561740299925,0.0
maxent,17,4,0.04083142111967847,0.0
maxent,17,5,0.044874558004548835,0.0
maxent,17,6,0.24728592878038744,0.0
maxent,17,7,1.023846690089247,1.0
maxent,17,8,0.1661001944212791,1.0
maxent,17,9,0.1838828482050118,0.0
maxent,17,10,1.5351532349351034,232.0
maxent,17,11,1.2242977334506204,3.0
d-optimality,17,0,0.6200973971674189,26.0
d-optimality,17,1,0.10067330725075718,19.0
d-optimality,17,2,1.29390766117503,30.0
d-optimality,17,3,0.006521561740299925,12.0
d-optimality,17,4,0.04083142111967847,9.0
d-optimality,17,5,0.044874558004548835,0.0
d-optimality,17,6,0.24728592878038744,9.0
d-optimality,17,7,1.023846690089247,31.0
d-optimality,17,8,0.1661001944212791,27.0
d-optimality,17,9,0.1838828482050118,20.0
d-optimality,17,10,1.5351532349351034,29.0
d-optimality,17,11,1.2242977334506204,28.0
neyman,17,0,0.6200973971674189,27.0
neyman,17,1,0.10067330725075718,11.0
neyman,17,2,1.29390766117503,35.0
neyman,17,3,0.006521561740299925,7.0
neyman,17,4,0.04083142111967847,7.0
neyman,17,5,0.044874558004548835,9.0
neyman,17,6,0.24728592878038744,9.0
neyman,17,7,1.023846690089247,32.0
neyman,17,8,0.1661001944212791,14.0
neyman,17,9,0.1838828482050118,14.0
neyman,17,10,1.5351532349351034,35.0
neyman,17,11,1.2242977334506204,40.0
predictive-variance,17,0,0.6200973971674189,40.0
predictive-variance,17,1,0.10067330725075718,0.0
predictive-variance,17,2,1.29390766117503,40.0
predictive-variance,17,3,0.006521561740299925,0.0
predictive-variance,17,4,0.04083142111967847,0.0
predictive-variance,17,5,0.044874558004548835,0.0
predictive-variance,17,6,0.24728592878038744,0.0
predictive-variance,17,7,1.023846690089247,40.0
predictive-variance,17,8,0.1661001944212791,40.0
predictive-variance,17,9,0.1838828482050118,0.0
predictive-variance,17,10,1.5351532349351034,40.0
predictive-variance,17,11,1.2242977334506204,40.0
epistemic,17,0,0.6200973971674189,40.0
epistemic,17,1,0.10067330725075718,0.0
epistemic,17,2,1.29390766117503,40.0
epistemic,17,3,0.006521561740299925,0.0
epistemic,17,4,0.04083142111967847,0.0
epistemic,17,5,0.044874558004548835,0.0
epistemic,17,6,0.24728592878038744,0.0
epistemic,17,7,1.023846690089247,40.0
epistemic,17,8,0.1661001944212791,40.0
epistemic,17,9,0.1838828482050118,0.0
epistemic,17,10,1.5351532349351034,40.0
epistemic,17,11,1.2242977334506204,40.0
thompson,17,0,0.6200973971674189,40.0
thompson,17,1,0.10067330725075718,0.0
thompson,17,2,1.29390766117503,80.0
thompson,17,3,0.006521561740299925,0.0
thompson,17,4,0.04083142111967847,0.0
thompson,17,5,0.044874558004548835,0.0
thompson,17,6,0.24728592878038744,0.0
thompson,17,7,1.023846690089247,40.0
thompson,17,8,0.1661001944212791,40.0
thompson,17,9,0.1838828482050118,0.0
thompson,17,10,1.5351532349351034,0.0
thompson,17,11,1.2242977334506204,40.0
uniform,17,0,0.6200973971674189,20.0
uniform,17,1,0.10067330725075718,20.0
uniform,17,2,1.29390766117503,20.0
uniform,17,3,0.006521561740299925,20.0
uniform,17,4,0.04083142111967847,20.0
uniform,17,5,0.044874558004548835,20.0
uniform,17,6,0.24728592878038744,20.0
uniform,17,7,1.023846690089247,20.0
uniform,17,8,0.1661001944212791,20.0
uniform,17,9,0.1838828482050118,20.0
uniform,17,10,1.5351532349351034,20.0
uniform,17,11,1.2242977334506204,20.0
random,17,0,0.6200973971674189,12.0
random,17,1,0.10067330725075718,1.0
random,17,2,1.29390766117503,44.5
random,17,3,0.006521561740299925,20.0
random,17,4,0.04083142111967847,40.0
random,17,5,0.044874558004548835,22.5
random,17,6,0.24728592878038744,62.0
random,17,7,1.023846690089247,4.5
random,17,8,0.1661001944212791,1.0
random,17,9,0.1838828482050118,11.0
random,17,10,1.5351532349351034,10.0
random,17,11,1.2242977334506204,11.0
eig@gamma-poisson,17,0,0.6200973971674189,29.0
eig@gamma-poisson,17,1,0.10067330725075718,27.0
eig@gamma-poisson,17,2,1.29390766117503,29.0
eig@gamma-poisson,17,3,0.006521561740299925,12.0
eig@gamma-poisson,17,4,0.04083142111967847,9.0
eig@gamma-poisson,17,5,0.044874558004548835,0.0
eig@gamma-poisson,17,6,0.24728592878038744,9.0
eig@gamma-poisson,17,7,1.023846690089247,29.0
eig@gamma-poisson,17,8,0.1661001944212791,29.0
eig@gamma-poisson,17,9,0.1838828482050118,10.0
eig@gamma-poisson,17,10,1.5351532349351034,28.0
eig@gamma-poisson,17,11,1.2242977334506204,29.0
maxent@gamma-poisson,17,0,0.6200973971674189,1.0
maxent@gamma-poisson,17,1,0.10067330725075718,0.0
maxent@gamma-poisson,17,2,1.29390766117503,1.0
maxent@gamma-poisson,17,3,0.006521561740299925,0.0
maxent@gamma-poisson,17,4,0.04083142111967847,0.0
maxent@gamma-poisson,17,5,0.044874558004548835,0.0
maxent@gamma-poisson,17,6,0.24728592878038744,0.0
maxent@gamma-poisson,17,7,1.023846690089247,1.0
maxent@gamma-poisson,17,8,0.1661001944212791,1.0
maxent@gamma-poisson,17,9,0.1838828482050118,0.0
maxent@gamma-poisson,17,10,1.5351532349351034,233.0
maxent@gamma-poisson,17,11,1.2242977334506204,3.0
d-optimality@gamma-poisson,17,0,0.6200973971674189,27.0
d-optimality@gamma-poisson,17,1,0.10067330725075718,26.0
d-optimality@gamma-poisson,17,2,1.29390766117503,27.0
d-optimality@gamma-poisson,17,3,0.006521561740299925,20.0
d-optimality@gamma-poisson,17,4,0.04083142111967847,13.0
d-optimality@gamma-poisson,17,5,0.044874558004548835,0.0
d-optimality@gamma-poisson,17,6,0.24728592878038744,14.0
d-optimality@gamma-poisson,17,7,1.023846690089247,27.0
d-optimality@gamma-poisson,17,8,0.1661001944212791,27.0
d-optimality@gamma-poisson,17,9,0.1838828482050118,8.0
d-optimality@gamma-poisson,17,10,1.5351532349351034,25.0
d-optimality@gamma-poisson,17,11,1.2242977334506204,26.0
neyman@gamma-poisson,17,0,0.6200973971674189,27.0
neyman@gamma-poisson,17,1,0.10067330725075718,11.0
neyman@gamma-poisson,17,2,1.29390766117503,36.0
neyman@gamma-poisson,17,3,0.006521561740299925,7.0
neyman@gamma-poisson,17,4,0.04083142111967847,7.0
neyman@gamma-poisson,17,5,0.044874558004548835,9.0
neyman@gamma-poisson,17,6,0.24728592878038744,8.0
neyman@gamma-poisson,17,7,1.023846690089247,33.0
neyman@gamma-poisson,17,8,0.1661001944212791,12.0
neyman@gamma-poisson,17,9,0.1838828482050118,14.0
neyman@gamma-poisson,17,10,1.5351532349351034,36.0
neyman@gamma-poisson,17,11,1.2242977334506204,40.0
predictive-variance@gamma-poisson,17,0,0.6200973971674189,40.0
predictive-variance@gamma-poisson,17,1,0.10067330725075718,0.0
predictive-variance@gamma-poisson,17,2,1.29390766117503,40.0
predictive-variance@gamma-poisson,17,3,0.006521561740299925,0.0
predictive-variance@gamma-poisson,17,4,0.04083142111967847,0.0
predictive-variance@gamma-poisson,17,5,0.044874558004548835,0.0
predictive-variance@gamma-poisson,17,6,0.24728592878038744,0.0
predictive-variance@gamma-poisson,17,7,1.023846690089247,40.0
predictive-variance@gamma-poisson,17,8,0.1661001944212791,40.0
predictive-variance@gamma-poisson,17,9,0.1838828482050118,0.0
predictive-variance@gamma-poisson,17,10,1.5351532349351034,40.0
predictive-variance@gamma-poisson,17,11,1.2242977334506204,40.0
epistemic@gamma-poisson,17,0,0.6200973971674189,40.0
epistemic@gamma-poisson,17,1,0.10067330725075718,0.0
epistemic@gamma-poisson,17,2,1.29390766117503,40.0
epistemic@gamma-poisson,17,3,0.006521561740299925,0.0
epistemic@gamma-poisson,17,4,0.04083142111967847,0.0
epistemic@gamma-poisson,17,5,0.044874558004548835,0.0
epistemic@gamma-poisson,17,6,0.24728592878038744,0.0
epistemic@gamma-poisson,17,7,1.023846690089247,40.0
epistemic@gamma-poisson,17,8,0.1661001944212791,40.0
epistemic@gamma-poisson,17,9,0.1838828482050118,0.0
epistemic@gamma-poisson,17,10,1.5351532349351034,40.0
epistemic@gamma-poisson,17,11,1.2242977334506204,40.0
thompson@gamma-poisson,17,0,0.6200973971674189,40.0
thompson@gamma-poisson,17,1,0.10067330725075718,0.0
thompson@gamma-poisson,17,2,1.29390766117503,80.0
thompson@gamma-poisson,17,3,0.006521561740299925,0.0
thompson@gamma-poisson,17,4,0.04083142111967847,0.0
thompson@gamma-poisson,17,5,0.044874558004548835,0.0
thompson@gamma-poisson,17,6,0.24728592878038744,0.0
thompson@gamma-poisson,17,7,1.023846690089247,40.0
thompson@gamma-poisson,17,8,0.1661001944212791,40.0
thompson@gamma-poisson,17,9,0.1838828482050118,0.0
thompson@gamma-poisson,17,10,1.5351532349351034,0.0
thompson@gamma-poisson,17,11,1.2242977334506204,40.0
epig@gamma-poisson,17,0,0.6200973971674189,28.0
epig@gamma-poisson,17,1,0.10067330725075718,23.0
epig@gamma-poisson,17,2,1.29390766117503,28.0
epig@gamma-poisson,17,3,0.006521561740299925,16.0
epig@gamma-poisson,17,4,0.04083142111967847,11.0
epig@gamma-poisson,17,5,0.044874558004548835,0.0
epig@gamma-poisson,17,6,0.24728592878038744,18.0
epig@gamma-poisson,17,7,1.023846690089247,26.0
epig@gamma-poisson,17,8,0.1661001944212791,27.0
epig@gamma-poisson,17,9,0.1838828482050118,7.0
epig@gamma-poisson,17,10,1.5351532349351034,25.0
epig@gamma-poisson,17,11,1.2242977334506204,31.0
eig@lognormal-poisson,17,0,0.6200973971674189,29.0
eig@lognormal-poisson,17,1,0.10067330725075718,20.0
eig@lognormal-poisson,17,2,1.29390766117503,32.0
eig@lognormal-poisson,17,3,0.006521561740299925,6.0
eig@lognormal-poisson,17,4,0.04083142111967847,3.0
eig@lognormal-poisson,17,5,0.044874558004548835,0.0
eig@lognormal-poisson,17,6,0.24728592878038744,3.0
eig@lognormal-poisson,17,7,1.023846690089247,32.0
eig@lognormal-poisson,17,8,0.1661001944212791,29.0
eig@lognormal-poisson,17,9,0.1838828482050118,25.0
eig@lognormal-poisson,17,10,1.5351532349351034,31.0
eig@lognormal-poisson,17,11,1.2242977334506204,30.0
maxent@lognormal-poisson,17,0,0.6200973971674189,2.0
maxent@lognormal-poisson,17,1,0.10067330725075718,0.0
maxent@lognormal-poisson,17,2,1.29390766117503,1.0
maxent@lognormal-poisson,17,3,0.006521561740299925,0.0
maxent@lognormal-poisson,17,4,0.04083142111967847,0.0
maxent@lognormal-poisson,17,5,0.044874558004548835,0.0
maxent@lognormal-poisson,17,6,0.24728592878038744,0.0
maxent@lognormal-poisson,17,7,1.023846690089247,1.0
maxent@lognormal-poisson,17,8,0.1661001944212791,1.0
maxent@lognormal-poisson,17,9,0.1838828482050118,0.0
maxent@lognormal-poisson,17,10,1.5351532349351034,232.0
maxent@lognormal-poisson,17,11,1.2242977334506204,3.0
d-optimality@lognormal-poisson,17,0,0.6200973971674189,27.0
d-optimality@lognormal-poisson,17,1,0.10067330725075718,21.0
d-optimality@lognormal-poisson,17,2,1.29390766117503,30.0
d-optimality@lognormal-poisson,17,3,0.006521561740299925,10.0
d-optimality@lognormal-poisson,17,4,0.04083142111967847,7.0
d-optimality@lognormal-poisson,17,5,0.044874558004548835,0.0
d-optimality@lognormal-poisson,17,6,0.24728592878038744,7.0
d-optimality@lognormal-poisson,17,7,1.023846690089247,30.0
d-optimality@lognormal-poisson,17,8,0.1661001944212791,28.0
d-optimality@lognormal-poisson,17,9,0.1838828482050118,23.0
d-optimality@lognormal-poisson,17,10,1.5351532349351034,29.0
d-optimality@lognormal-poisson,17,11,1.2242977334506204,28.0
neyman@lognormal-poisson,17,0,0.6200973971674189,27.0
neyman@lognormal-poisson,17,1,0.10067330725075718,11.0
neyman@lognormal-poisson,17,2,1.29390766117503,35.0
neyman@lognormal-poisson,17,3,0.006521561740299925,7.0
neyman@lognormal-poisson,17,4,0.04083142111967847,7.0
neyman@lognormal-poisson,17,5,0.044874558004548835,9.0
neyman@lognormal-poisson,17,6,0.24728592878038744,9.0
neyman@lognormal-poisson,17,7,1.023846690089247,32.0
neyman@lognormal-poisson,17,8,0.1661001944212791,14.0
neyman@lognormal-poisson,17,9,0.1838828482050118,14.0
neyman@lognormal-poisson,17,10,1.5351532349351034,35.0
neyman@lognormal-poisson,17,11,1.2242977334506204,40.0
predictive-variance@lognormal-poisson,17,0,0.6200973971674189,40.0
predictive-variance@lognormal-poisson,17,1,0.10067330725075718,0.0
predictive-variance@lognormal-poisson,17,2,1.29390766117503,40.0
predictive-variance@lognormal-poisson,17,3,0.006521561740299925,0.0
predictive-variance@lognormal-poisson,17,4,0.04083142111967847,0.0
predictive-variance@lognormal-poisson,17,5,0.044874558004548835,0.0
predictive-variance@lognormal-poisson,17,6,0.24728592878038744,0.0
predictive-variance@lognormal-poisson,17,7,1.023846690089247,40.0
predictive-variance@lognormal-poisson,17,8,0.1661001944212791,40.0
predictive-variance@lognormal-poisson,17,9,0.1838828482050118,0.0
predictive-variance@lognormal-poisson,17,10,1.5351532349351034,40.0
predictive-variance@lognormal-poisson,17,11,1.2242977334506204,40.0
epistemic@lognormal-poisson,17,0,0.6200973971674189,40.0
epistemic@lognormal-poisson,17,1,0.10067330725075718,0.0
epistemic@lognormal-poisson,17,2,1.29390766117503,40.0
epistemic@lognormal-poisson,17,3,0.006521561740299925,0.0
epistemic@lognormal-poisson,17,4,0.04083142111967847,0.0
epistemic@lognormal-poisson,17,5,0.044874558004548835,0.0
epistemic@lognormal-poisson,17,6,0.24728592878038744,0.0
epistemic@lognormal-poisson,17,7,1.023846690089247,40.0
epistemic@lognormal-poisson,17,8,0.1661001944212791,40.0
epistemic@lognormal-poisson,17,9,0.1838828482050118,0.0
epistemic@lognormal-poisson,17,10,1.5351532349351034,40.0
epistemic@lognormal-poisson,17,11,1.2242977334506204,40.0
