policy,env,spent,rounds,decide_seconds,nlpd,grade_rmse,topm_regret
maxent@lognormal-poisson,37,60.0,60,2.966486950957915,2.3861999471752298,1.836230588998365,0.2883110778786797
maxent@lognormal-poisson,37,120.0,120,3.390105662023416,2.3948349207402964,1.8409293346164484,0.2883110778786797
maxent@lognormal-poisson,37,180.0,180,3.851250807114411,2.3792013829033523,1.833849103889849,0.2883110778786797
maxent@lognormal-poisson,37,240.0,240,4.287452185089933,2.379113479720751,1.833844238313112,0.2883110778786797
d-optimality@lognormal-poisson,37,30.0,30,0.003775447985390201,2.0596743825817176,0.7309390458169672,0.0
d-optimality@lognormal-poisson,37,60.0,60,0.0066702030308078974,1.9646994095982298,0.4576308126117057,0.0
d-optimality@lognormal-poisson,37,120.0,120,0.012335418112343177,1.85848786160688,0.2710364229027944,0.0
d-optimality@lognormal-poisson,37,180.0,180,0.01824669909547083,1.853861044488337,0.2388757719851439,0.0
d-optimality@lognormal-poisson,37,240.0,240,0.024209740047808737,1.8252914715327144,0.17959968993242686,0.0
neyman@lognormal-poisson,37,30.0,30,0.0032440079958178103,2.0515579876333043,0.7497919271605009,0.0
neyman@lognormal-poisson,37,60.0,60,0.006514974840683863,2.0384492020533416,0.6872832997678959,0.0
neyman@lognormal-poisson,37,120.0,120,0.013150424871128052,1.9118837967380757,0.262759421276561,0.0
neyman@lognormal-poisson,37,180.0,180,0.019938143901526928,1.8405540784448744,0.12693305194282753,0.0
neyman@lognormal-poisson,37,240.0,240,0.026535929937381297,1.851398555563554,0.17184749806618332,0.0
predictive-variance@lognormal-poisson,37,30.0,1,0.0009348030143883079,2.382457616321037,1.8345619364590682,0.2883110778786797
predictive-variance@lognormal-poisson,37,60.0,2,0.0010787679930217564,2.1345382236626147,1.1144612051614518,0.0
predictive-variance@lognormal-poisson,37,120.0,3,0.0011848479916807264,1.9460310711938955,0.24569298122099917,0.0
predictive-variance@lognormal-poisson,37,180.0,5,0.0013902559876441956,1.8723146958706633,0.13962151007022489,0.0
predictive-variance@lognormal-poisson,37,240.0,6,0.001496743003372103,1.8574561420584426,0.1325463556633395,0.0
epistemic@lognormal-poisson,37,30.0,1,0.001071947015589103,2.382457616321037,1.8345619364590682,0.2883110778786797
epistemic@lognormal-poisson,37,60.0,2,0.0011703840282279998,2.1345382236626147,1.1144612051614518,0.0
epistemic@lognormal-poisson,37,120.0,3,0.0012678380298893899,1.9460310711938955,0.24569298122099917,0.0
epistemic@lognormal-poisson,37,180.0,5,0.0014581690484192222,1.8723146958706633,0.13962151007022489,0.0
epistemic@lognormal-poisson,37,240.0,6,0.0015525880735367537,1.8574561420584426,0.1325463556633395,0.0
thompson@lognormal-poisson,37,30.0,1,0.0003799450059887022,2.371935813098261,1.7506030353172302,0.2883110778786797
thompson@lognormal-poisson,37,60.0,2,0.0007333359972108155,2.3819354874606646,1.7550061762923963,0.2883110778786797
thompson@lognormal-poisson,37,120.0,3,0.0010803980112541467,2.3670769336484443,1.7544574800062267,0.2883110778786797
thompson@lognormal-poisson,37,180.0,5,0.001885302015580237,2.3574436406100134,1.7498091913312552,0.2883110778786797
thompson@lognormal-poisson,37,240.0,6,0.0022398449946194887,2.3578688258724925,1.749873393868235,0.2883110778786797
eig,38,30.0,30,0.48318798196851276,1.8316095613494383,0.5941421614050882,0.0
eig,38,60.0,60,0.7875862429500557,1.7598204633112908,0.3309987292127439,0.0
eig,38,120.0,120,1.3485006768605672,1.7428990545602623,0.22235829805910504,0.0
eig,38,180.0,180,1.8830057598243002,1.7398379081266315,0.2748873450054371,0.0
eig,38,240.0,240,2.3759690469305497,1.7441434875811375,0.30061616077569875,0.0
epig,38,30.0,30,3.7307855479593854,1.8316095613494383,0.5941421614050882,0.0
epig,38,60.0,60,6.31865921599092,1.7571183396990426,0.2547604724708472,0.0
epig,38,120.0,120,11.303578343940899,1.7495940773449552,0.24524384779298006,0.0
epig,38,180.0,176,15.603016113804188,1.717474033190306,0.23547817321072664,0.0
epig,38,240.0,232,19.940079963911558,1.7488656010635824,0.30494975490992676,0.0
maxent,38,30.0,30,0.3520927859644871,2.3082010063405654,1.8186640052350478,0.2691465931139243
maxent,38,60.0,60,0.5943379529635422,2.309682662421993,1.8188679561384071,0.2691465931139243
maxent,38,120.0,120,1.10663329687668,2.3099791854289133,1.8191816763157718,0.2691465931139243
maxent,38,180.0,180,1.6011550599941984,2.313901117073756,1.824149356717397,0.2691465931139243
maxent,38,240.0,240,2.102623682934791,2.3151671506505758,1.8259486334767894,0.2691465931139243
d-optimality,38,30.0,30,0.022691022924846038,1.8329395689865968,0.5873866539985582,0.0
d-optimality,38,60.0,60,0.039337735855951905,1.7505628797437847,0.2551318931443805,0.0
d-optimality,38,120.0,120,0.07764018283342011,1.7598374249280686,0.30603470786221487,0.0
d-optimality,38,180.0,180,0.1119990618317388,1.724531878441853,0.23267076273844034,0.0
d-optimality,38,240.0,240,0.14513750182231888,1.7043468890220728,0.30613815940415207,0.0
neyman,38,30.0,30,0.03509257797850296,1.8739095406925024,0.4035377028412524,0.0
neyman,38,60.0,60,0.06999650108627975,1.8043849286302551,0.28154093685044834,0.0
neyman,38,120.0,120,0.13919068218092434,1.75821883054019,0.29166171465056245,0.0
neyman,38,180.0,180,0.20562782906927168,1.7549040934650526,0.3021185263569218,0.0
neyman,38,240.0,240,0.27241585301817395,1.7250684791720348,0.17479491113977555,0.0
predictive-variance,38,30.0,1,0.00722708398825489,2.308521419010023,1.818061371945102,0.2691465931139243
predictive-variance,38,60.0,2,0.008190685999579728,2.279019115141889,1.7962018833824056,0.2691465931139243
predictive-variance,38,120.0,3,0.008663840999361128,2.2804609546058177,1.7973197062749804,0.2691465931139243
predictive-variance,38,180.0,5,0.010558982990914956,2.2734607780092415,1.7982175213626628,0.26914659311392414
predictive-variance,38,240.0,6,0.011032247974071652,2.2781717609433936,1.8044352779333444,0.26914659311392414
epistemic,38,30.0,1,0.007052349974401295,2.308521419010023,1.818061371945102,0.2691465931139243
epistemic,38,60.0,2,0.007994892977876589,2.279019115141889,1.7962018833824056,0.2691465931139243
epistemic,38,120.0,3,0.008456182957161218,2.2720030115903134,1.7970841479606687,0.26914659311392414
epistemic,38,180.0,5,0.009372999949846417,2.2380673993499323,1.7889778257051971,0.27598283872827833
epistemic,38,240.0,6,0.01031987596070394,1.7825620198363306,0.29039115613693256,0.0
thompson,38,30.0,1,0.003752529009943828,2.5458932896370916,3.7357706822845467,0.2691465931139243
thompson,38,60.0,2,0.007537422003224492,2.279019115141889,1.7962018833824056,0.2691465931139243
thompson,38,120.0,3,0.011367497994797304,2.2804609546058177,1.7973197062749804,0.2691465931139243
thompson,38,180.0,5,0.01946147601120174,2.285187864494969,1.803556609387508,0.2691465931139243
thompson,38,240.0,6,0.023349794995738193,2.2852041526187827,1.8035302148048251,0.2691465931139243
uniform,38,30.0,3,3.949011443182826e-06,2.5181561047705667,3.7426952628980548,0.2691465931139243
uniform,38,60.0,6,7.291033398360014e-06,2.5099121636618063,3.7423713819330886,0.2691465931139243
uniform,38,120.0,12,1.1663010809570551e-05,1.7019324446573691,0.25562245763742175,0.0
uniform,38,180.0,18,1.6375037375837564e-05,1.6774616985876503,0.24306746926997536,0.0
uniform,38,240.0,24,2.078802208416164e-05,1.6879852294575366,0.19997485888671543,0.0
random,38,30.0,3,3.1443953048437834e-05,2.5030769398212667,3.7390514973568436,0.26914659311392414
random,38,60.0,5,4.70129307359457e-05,2.45593313711132,3.7281482627105937,0.26914659311392414
random,38,120.0,11,8.006891584955156e-05,2.4333268986971457,3.726763907170674,0.26914659311392414
random,38,180.0,16,0.00010643390123732388,1.9640166325413106,3.2782898743408744,0.0
random,38,240.0,29,0.00016741588478907943,1.9316165364928466,3.28281262563417,0.0
eig@gamma-poisson,38,30.0,30,0.03680583505774848,1.8600598593494582,0.47350485778979895,0.0
eig@gamma-poisson,38,60.0,60,0.06194725900422782,1.768350819198728,0.22668801545898787,0.0
eig@gamma-poisson,38,120.0,120,0.11071715012076311,1.7797178697029488,0.39891345665475,0.0
eig@gamma-poisson,38,180.0,180,0.1588411139382515,1.7740336899891338,0.23484052765850086,0.0
eig@gamma-poisson,38,240.0,240,0.20934118883451447,1.7127124941425433,0.29690253478631023,0.0
maxent@gamma-poisson,38,30.0,30,0.03330126704531722,2.383171168072369,1.818661985522216,0.2691465931139243
maxent@gamma-poisson,38,60.0,60,0.05609707802068442,2.384652015890587,1.8188658384603469,0.2691465931139243
maxent@gamma-poisson,38,120.0,120,0.1013178480498027,2.3849494476548547,1.819180243035297,0.2691465931139243
maxent@gamma-poisson,38,180.0,180,0.14689811403513886,2.3888695101172526,1.8241445827870773,0.2691465931139243
maxent@gamma-poisson,38,240.0,240,0.19246590416878462,2.390135763010179,1.825944032348747,0.2691465931139243
d-optimality@gamma-poisson,38,30.0,30,0.0004715920949820429,1.9028597885335206,0.5096651149239515,0.0
d-optimality@gamma-poisson,38,60.0,60,0.0008581920410506427,1.772584339279584,0.28042735980628064,0.0
d-optimality@gamma-poisson,38,120.0,120,0.0016453462012577802,1.781597226892222,0.3605369059149975,0.0
d-optimality@gamma-poisson,38,180.0,180,0.0024320361553691328,1.7120625739014441,0.2444446081124945,0.0
d-optimality@gamma-poisson,38,240.0,240,0.0032160112459678203,1.706707795598059,0.2712726681741114,0.0
neyman@gamma-poisson,38,30.0,30,0.00060663404292427,1.9013900208349028,0.35236849412260446,0.0
neyman@gamma-poisson,38,60.0,60,0.0012113701668567955,1.8430063804328236,0.35557625036224194,0.0
neyman@gamma-poisson,38,120.0,120,0.0023199020652100444,1.783494878909915,0.3250601425588428,0.0
neyman@gamma-poisson,38,180.0,180,0.0034262272238265723,1.7872588541903307,0.33039028371240947,0.0
neyman@gamma-poisson,38,240.0,240,0.004558306187391281,1.7429554532005354,0.19963004873628262,0.0
predictive-variance@gamma-poisson,38,30.0,1,9.932598914019763e-05,2.3834920180000085,1.8180613645179062,0.2691465931139243
predictive-variance@gamma-poisson,38,60.0,2,0.00012053397949784994,2.341312367045088,1.7961684763648238,0.2691465931139243
predictive-variance@gamma-poisson,38,120.0,3,0.00014038197696208954,2.3427531971503774,1.797284179525325,0.2691465931139243
predictive-variance@gamma-poisson,38,180.0,5,0.00017588696209713817,2.3299894880555616,1.7983098024377029,0.26914659311392414
predictive-variance@gamma-poisson,38,240.0,6,0.00019461195915937424,2.334697650867357,1.8045222388707614,0.26914659311392414
epistemic@gamma-poisson,38,30.0,1,8.651599637232721e-05,2.3834920180000085,1.8180613645179062,0.2691465931139243
epistemic@gamma-poisson,38,60.0,2,0.0001058710040524602,2.341312367045088,1.7961684763648238,0.2691465931139243
epistemic@gamma-poisson,38,120.0,3,0.00012454998795874417,2.328532058400717,1.7971779305473006,0.26914659311392414
epistemic@gamma-poisson,38,180.0,5,0.0001573610061313957,2.2956532115908974,1.7890753081760613,0.27598283872827833
epistemic@gamma-poisson,38,240.0,6,0.00017461800598539412,1.786041362372993,0.30364521126123867,0.0
thompson@gamma-poisson,38,30.0,1,3.6560988519340754e-05,2.115597221321008,3.305510322613706,0.01969994710733617
thompson@gamma-poisson,38,60.0,2,6.539898458868265e-05,2.0974991736585507,3.2999347840707784,0.01969994710733617
thompson@gamma-poisson,38,120.0,3,9.414998930878937e-05,2.0966307849141788,3.300172020896205,0.01969994710733617
thompson@gamma-poisson,38,180.0,5,0.0001444630033802241,2.0981357889054975,3.299949937305062,0.01969994710733617
thompson@gamma-poisson,38,240.0,6,0.00017175101675093174,2.0979281888260095,3.2999345304130876,0.01969994710733617
epig@gamma-poisson,38,30.0,30,0.39904957587714307,1.8600598593494582,0.47350485778979895,0.0
epig@gamma-poisson,38,60.0,60,0.6827362608455587,1.7707836743067071,0.2273276486657659,0.0
epig@gamma-poisson,38,120.0,119,1.240268623776501,1.7678298587906411,0.37936631413544114,0.0
epig@gamma-poisson,38,180.0,179,1.801631965849083,1.743715981466605,0.2373957216350795,0.0
epig@gamma-poisson,38,240.0,235,2.3442311638209503,1.7276362496867848,0.2990943551655236,0.0
eig@lognormal-poisson,38,30.0,30,3.2752115439798217,1.8343417351311058,0.5958680656391772,0.0
eig@lognormal-poisson,38,60.0,60,3.6741464440128766,1.759225702765529,0.28897254371700076,0.0
eig@lognormal-poisson,38,120.0,120,4.416685026953928,1.7433554388029056,0.2207511940380186,0.0
eig@lognormal-poisson,38,180.0,180,5.101944990165066,1.7403841285527042,0.28195167427059903,0.0
eig@lognormal-poisson,38,240.0,240,5.722132850118214,1.7489965641721286,0.3374208616946455,0.0
maxent@lognormal-poisson,38,30.0,30,3.1047714289743453,2.313450167317451,1.8220614098569237,0.2691465931139243
maxent@lognormal-poisson,38,60.0,60,3.446105080045527,2.3135390758969074,1.8184146056400696,0.2691465931139243
maxent@lognormal-poisson,38,120.0,120,4.127173813991249,2.3133047688682717,1.8198813898304784,0.2691465931139243
maxent@lognormal-poisson,38,180.0,180,4.841374336043373,2.3399945371970574,1.8610586482053841,0.2691465931139243
maxent@lognormal-poisson,38,240.0,240,5.516989865107462,2.3415507280903163,1.8628271543354935,0.2691465931139243
d-optimality@lognormal-poisson,38,30.0,30,0.00363505698624067,1.835067644087512,0.5874845134069739,0.0
d-optimality@lognormal-poisson,38,60.0,60,0.006413562980014831,1.7519052906195707,0.2283669178673697,0.0
d-optimality@lognormal-poisson,38,120.0,120,0.01202612995984964,1.7577062252334261,0.24387307853322285,0.0
d-optimality@lognormal-poisson,38,180.0,180,0.017589354945812374,1.7500702278339684,0.25722907719391946,0.0
d-optimality@lognormal-poisson,38,240.0,240,0.023094427946489304,1.7098001670857446,0.3187757232520449,0.0
neyman@lognormal-poisson,38,30.0,30,0.0030691289575770497,1.872096695884207,0.41585186811268715,0.0
neyman@lognormal-poisson,38,60.0,60,0.006177014845889062,1.802279964620898,0.25791659491222707,0.0
neyman@lognormal-poisson,38,120.0,120,0.01268557395087555,1.7656766215543875,0.28723767381485565,0.0
neyman@lognormal-poisson,38,180.0,180,0.019162538927048445,1.757568921594264,0.3181028716213417,0.0
neyman@lognormal-poisson,38,240.0,240,0.025660643965238705,1.7303519705071462,0.24646525827543603,0.0
predictive-variance@lognormal-poisson,38,30.0,1,0.000927151006180793,2.3133201802660524,1.8207809822990957,0.2691465931139243
predictive-variance@lognormal-poisson,38,60.0,2,0.001023550023091957,2.282741728740741,1.798874747435456,0.2691465931139243
predictive-variance@lognormal-poisson,38,120.0,3,0.0011189700162503868,2.2829725924355158,1.7964541532025031,0.2691465931139243
predictive-variance@lognormal-poisson,38,180.0,5,0.0013176830252632499,2.3099449451439997,1.840253561875032,0.2691465931139243
predictive-variance@lognormal-poisson,38,240.0,6,0.001415172009728849,2.304587787922513,1.841083385097585,0.26914659311392414
epistemic@lognormal-poisson,38,30.0,1,0.0008873599872458726,2.3133201802660524,1.8207809822990957,0.2691465931139243
epistemic@lognormal-poisson,38,60.0,2,0.0009831719798967242,2.282741728740741,1.798874747435456,0.2691465931139243
epistemic@lognormal-poisson,38,120.0,3,0.001077995984815061,2.2829725924355158,1.7964541532025031,0.2691465931139243
epistemic@lognormal-poisson,38,180.0,5,0.0012718579964712262,2.3099449451439997,1.840253561875032,0.2691465931139243
epistemic@lognormal-poisson,38,240.0,6,0.0013651349872816354,2.304587787922513,1.841083385097585,0.26914659311392414
thompson@lognormal-poisson,38,30.0,1,0.00039197999285534024,2.560418364309659,3.735732258658432,0.2691465931139243
thompson@lognormal-poisson,38,60.0,2,0.0007400430040434003,2.282741728740741,1.798874747435456,0.2691465931139243
thompson@lognormal-poisson,38,120.0,3,0.0010872599959839135,2.2829725924355158,1.7964541532025031,0.2691465931139243
thompson@lognormal-poisson,38,180.0,5,0.0017712059780023992,2.3099449451439997,1.840253561875032,0.2691465931139243
thompson@lognormal-poisson,38,240.0,6,0.002123066980857402,2.3106786267016184,1.8410927352337867,0.2691465931139243
eig,39,30.0,30,0.48942811106098816,1.8405130038609492,0.4231589506189175,0.03527349595602006
eig,39,60.0,60,0.7879823230032343,1.7864856367229454,0.37846430176853374,0.017883324436497487
eig,39,120.0,120,1.320286009926349,1.7923146295239045,0.36785453987835304,0.017883324436497487
eig,39,180.0,180,1.8187201420078054,1.694309203970078,0.3403118898644805,0.017883324436497487
eig,39,240.0,240,2.31803218103596,1.6008262695490794,0.24220877568318375,0.017883324436497487
epig,39,30.0,30,3.3947258310508914,1.8799647428601833,0.39403837141417375,0.0
epig,39,60.0,60,5.823874179070117,1.818087325479655,0.3455960460251847,0.03527349595602006
epig,39,120.0,120,10.427491290145554,1.8178675175891135,0.3686882726136363,0.017883324436497487
epig,39,180.0,179,14.918680432165274,1.7150485106167423,0.37431644277175796,0.017883324436497487
epig,39,240.0,231,18.825461492146133,1.6432455844968548,0.2984651921264112,0.03527349595602006
maxent,39,30.0,30,0.3575471319782082,1.9650603528994937,0.8900697143467943,0.03527349595602006
maxent,39,60.0,60,0.6453660249826498,1.9571176005045183,0.8781079631218963,0.03527349595602006
maxent,39,120.0,120,1.210349264089018,1.9470021799095383,0.8642042291347878,0.03527349595602006
maxent,39,180.0,180,1.7759327202220447,1.9437154531687997,0.8597488444643547,0.03527349595602006
maxent,39,240.0,240,2.3371920790232252,1.9438901623251021,0.8599956094476761,0.03527349595602006
d-optimality,39,30.0,30,0.02165482207783498,1.8592369202152967,0.5748586837384292,0.03527349595602006
d-optimality,39,60.0,60,0.03830220509553328,1.8227094145774048,0.3824167296360799,0.03527349595602006
d-optimality,39,120.0,120,0.07118096013437025,1.827193581883657,0.37608675954858545,0.017883324436497487
d-optimality,39,180.0,180,0.10330145215266384,1.7162054164341185,0.37226933863068556,0.017883324436497487
d-optimality,39,240.0,240,0.13869559814338572,1.6171019053348015,0.257809295646784,0.017883324436497487
neyman,39,30.0,30,0.03201434397487901,1.8266387514714493,0.4266780771701736,0.0
neyman,39,60.0,60,0.06646119002834894,1.7793540244946442,0.3750279338722645,0.017883324436497487
neyman,39,120.0,120,0.13456172004225664,1.8442829191506525,0.41980715632966037,0.017883324436497487
neyman,39,180.0,180,0.20454257703386247,1.7592298001525803,0.3680192928314238,0.03527349595602006
neyman,39,240.0,240,0.27212079512537457,1.7000453730450786,0.3081179904373989,0.017883324436497487
predictive-variance,39,30.0,1,0.007179720007115975,2.0454246317496096,1.1732532328293237,0.04140380045597056
predictive-variance,39,60.0,2,0.007663558004423976,1.8943076722004373,0.7056434528540754,0.04140380045597056
predictive-variance,39,120.0,3,0.008610989025328308,1.8500326155793723,0.5984824926731688,0.1054257405579822
predictive-variance,39,180.0,5,0.009552819014061242,1.7439454062352928,0.2456131303673976,0.017883324436497487
predictive-variance,39,240.0,6,0.010016218002419919,1.7226973065129265,0.24275015638998593,0.017883324436497487
epistemic,39,30.0,1,0.0070332069881260395,2.0454246317496096,1.1732532328293237,0.04140380045597056
epistemic,39,60.0,2,0.0075065160053782165,1.8943076722004373,0.7056434528540754,0.04140380045597056
epistemic,39,120.0,3,0.008424821018707007,1.8500326155793723,0.5984824926731688,0.1054257405579822
epistemic,39,180.0,5,0.009317107032984495,1.7439454062352928,0.2456131303673976,0.017883324436497487
epistemic,39,240.0,6,0.009767548035597429,1.7226973065129265,0.24275015638998593,0.017883324436497487
thompson,39,30.0,1,0.003536080999765545,2.0757163931873985,1.236573356304997,0.05928712489246819
thompson,39,60.0,2,0.006999880017247051,1.9245994336382264,0.8065501842630549,0.05928712489246804
thompson,39,120.0,3,0.010635963029926643,1.9290999223547274,0.8124193564282141,0.05928712489246804
thompson,39,180.0,5,0.017748819023836404,1.8565825191196066,0.6030353044688384,0.1294393694944302
thompson,39,240.0,6,0.021386697044363245,1.8548187121936464,0.5995914903372325,0.1294393694944302
uniform,39,30.0,3,4.754954716190696e-06,2.1700947576409355,1.2021979197643415,0.12330906499447984
uniform,39,60.0,6,7.855967851355672e-06,2.0361098662336627,1.001644050484908,0.017883324436497487
uniform,39,120.0,12,1.2030010111629963e-05,1.8313079864546464,0.37790370901604925,0.017883324436497487
uniform,39,180.0,18,1.6691017663106322e-05,1.724193952675997,0.34218872381948445,0.03527349595602006
uniform,39,240.0,24,2.12399463634938e-05,1.676931799194002,0.3109029113222606,0.017883324436497487
random,39,30.0,5,3.7443998735398054e-05,2.018759953081728,1.2080293333386345,0.03527349595602021
random,39,60.0,10,6.431996007449925e-05,1.9886447421659852,1.2132319073990143,0.03527349595602021
random,39,120.0,12,7.894093869253993e-05,1.9895453248439443,1.2131922208333592,0.03527349595602021
random,39,180.0,15,9.622593643143773e-05,2.0049079065827917,1.1184872885999781,0.017883324436497636
random,39,240.0,22,0.0001325449557043612,1.8711252920431916,0.9831286563489582,0.017883324436497487
eig@gamma-poisson,39,30.0,30,0.037619984068442136,1.8853833478677349,0.5344811401023849,0.03527349595602006
eig@gamma-poisson,39,60.0,60,0.062193842022679746,1.9270040531961063,0.46895207309827813,0.017883324436497487
eig@gamma-poisson,39,120.0,120,0.1091307170863729,1.8634806037404488,0.4132458645205457,0.017883324436497487
eig@gamma-poisson,39,180.0,180,0.1553281731903553,1.691139252258014,0.3704001590669552,0.03527349595602006
eig@gamma-poisson,39,240.0,240,0.20116729632718489,1.6443025603541346,0.30925580575732525,0.017883324436497487
maxent@gamma-poisson,39,30.0,30,0.031065808871062472,2.03047274615477,0.889234848434346,0.03527349595602006
maxent@gamma-poisson,39,60.0,60,0.05199498080764897,2.022891847544255,0.8777929211036218,0.03527349595602006
maxent@gamma-poisson,39,120.0,120,0.0934291968587786,2.012954430740288,0.8641280329500441,0.03527349595602006
maxent@gamma-poisson,39,180.0,180,0.13512581872055307,2.009707933915175,0.8597276468005253,0.03527349595602006
maxent@gamma-poisson,39,240.0,240,0.1763378216419369,2.009885225734497,0.8599779188016655,0.03527349595602006
d-optimality@gamma-poisson,39,30.0,30,0.00045866004074923694,1.8993088919553858,0.5960458972059384,0.03527349595602006
d-optimality@gamma-poisson,39,60.0,60,0.0008460610697511584,1.9020845131674744,0.5129474126477583,0.017883324436497487
d-optimality@gamma-poisson,39,120.0,120,0.0015952629619278014,1.8457871974563984,0.4030082557931572,0.017883324436497487
d-optimality@gamma-poisson,39,180.0,180,0.0023937869409564883,1.6856215849268963,0.3486936198465503,0.03527349595602006
d-optimality@gamma-poisson,39,240.0,240,0.003170291951391846,1.650750327277998,0.32020402205148857,0.017883324436497487
neyman@gamma-poisson,39,30.0,30,0.0005890591419301927,1.868452085689059,0.46378462543304655,0.0
neyman@gamma-poisson,39,60.0,60,0.0011673261469695717,1.8353007343809196,0.41507053610865996,0.017883324436497487
neyman@gamma-poisson,39,120.0,120,0.002289017225848511,1.9293748084591111,0.42891824718949245,0.017883324436497487
neyman@gamma-poisson,39,180.0,180,0.0033893024956341833,1.8024583309394833,0.38558239670989813,0.03527349595602006
neyman@gamma-poisson,39,240.0,240,0.004503542557358742,1.7834754586445454,0.3484405934177092,0.017883324436497487
predictive-variance@gamma-poisson,39,30.0,1,0.00010840600589290261,2.0485492158692327,1.1733663936675276,0.04140380045597056
predictive-variance@gamma-poisson,39,60.0,2,0.00012798802345059812,1.9132242480824182,0.7053045230414597,0.04140380045597056
predictive-variance@gamma-poisson,39,120.0,3,0.00014660099986940622,1.8506612508494775,0.5980514948097361,0.1054257405579822
predictive-variance@gamma-poisson,39,180.0,5,0.00018175499280914664,1.747671272187875,0.24440438544551013,0.017883324436497487
predictive-variance@gamma-poisson,39,240.0,6,0.00020140898413956165,1.7211300068624038,0.24276480331874697,0.017883324436497487
epistemic@gamma-poisson,39,30.0,1,8.319900371134281e-05,2.0485492158692327,1.1733663936675276,0.04140380045597056
epistemic@gamma-poisson,39,60.0,2,0.00010121101513504982,1.9132242480824182,0.7053045230414597,0.04140380045597056
epistemic@gamma-poisson,39,120.0,3,0.00011856900528073311,1.8506612508494775,0.5980514948097361,0.1054257405579822
epistemic@gamma-poisson,39,180.0,5,0.00015164402429945767,1.747671272187875,0.24440438544551013,0.017883324436497487
epistemic@gamma-poisson,39,240.0,6,0.00016952201258391142,1.7211300068624038,0.24276480331874697,0.017883324436497487
thompson@gamma-poisson,39,30.0,1,3.827002365142107e-05,2.129154520173446,1.2820367930167644,0.03527349595602021
thompson@gamma-poisson,39,60.0,2,6.68940192554146e-05,2.066591522940506,1.226307244890174,0.03527349595602021
thompson@gamma-poisson,39,120.0,3,9.528503869660199e-05,1.9312665551536916,0.7902501093353487,0.03527349595602006
thompson@gamma-poisson,39,180.0,5,0.000144048040965572,1.9238501681818747,0.7785432702534416,0.03527349595602006
thompson@gamma-poisson,39,240.0,6,0.00017042906256392598,1.9221115718314852,0.7759173118402389,0.03527349595602006
epig@gamma-poisson,39,30.0,30,0.40198657507426105,1.9196446938543925,0.5614505485428543,0.03527349595602006
epig@gamma-poisson,39,60.0,60,0.6835081401804928,1.9403351515391545,0.541563577541675,0.017883324436497487
epig@gamma-poisson,39,120.0,120,1.2383699592610355,1.9105590851752214,0.4197082908650717,0.017883324436497487
epig@gamma-poisson,39,180.0,180,1.7940852161846124,1.6900654008393061,0.35139381309912515,0.03527349595602006
epig@gamma-poisson,39,240.0,233,2.280891125148628,1.6623456302554098,0.34061787417514433,0.017883324436497487
eig@lognormal-poisson,39,30.0,30,4.593000558990752,1.8363278303110313,0.440702054827943,0.03527349595602006
eig@lognormal-poisson,39,60.0,60,4.952114665007684,1.8359134902391556,0.4161798308262489,0.017883324436497487
eig@lognormal-poisson,39,120.0,120,5.623380474949954,1.8730811559233433,0.4107405041812697,0.017883324436497487
eig@lognormal-poisson,39,180.0,180,6.2792600759421475,1.688021844703785,0.3419643476564041,0.017883324436497487
eig@lognormal-poisson,39,240.0,240,6.934149566892302,1.6301434697360673,0.29344433925220526,0.017883324436497487
maxent@lognormal-poisson,39,30.0,30,4.3062357389426325,1.9332420794997507,0.7169671279296379,0.04140380045597056
maxent@lognormal-poisson,39,60.0,60,4.530083443940384,1.9360830924581782,0.7202406751708589,0.04140380045597056
maxent@lognormal-poisson,39,120.0,120,4.977383666031528,1.919588968320855,0.6927717737967579,0.04140380045597056
maxent@lognormal-poisson,39,180.0,180,5.442398567887722,1.918687736274608,0.6912066570423866,0.04140380045597056
maxent@lognormal-poisson,39,240.0,240,5.890081622841535,1.9186847756082208,0.6912036692112111,0.04140380045597056
d-optimality@lognormal-poisson,39,30.0,30,0.0036571659438777715,1.8202250828975544,0.5332156980281048,0.03527349595602006
d-optimality@lognormal-poisson,39,60.0,60,0.006526167941046879,1.813014744300404,0.39240321259962613,0.03527349595602006
d-optimality@lognormal-poisson,39,120.0,120,0.012282495939871296,1.830321968842538,0.3666948315859787,0.017883324436497487
d-optimality@lognormal-poisson,39,180.0,180,0.017993449931964278,1.706222503020963,0.36773347663303446,0.03527349595602006
d-optimality@lognormal-poisson,39,240.0,240,0.023898799088783562,1.6410369506063969,0.2972735094663325,0.03527349595602006
neyman@lognormal-poisson,39,30.0,30,0.00355633205617778,1.8181496115867066,0.4115718049532505,0.0
neyman@lognormal-poisson,39,60.0,60,0.007065757090458646,1.776205226360571,0.3589679296813356,0.017883324436497487
neyman@lognormal-poisson,39,120.0,120,0.014529886102536693,1.8484747935206662,0.42420747861840896,0.017883324436497487
neyman@lognormal-poisson,39,180.0,180,0.021413976966869086,1.7700770487398183,0.37309842056770304,0.03527349595602006
neyman@lognormal-poisson,39,240.0,240,0.02822073391871527,1.700466604055716,0.30953406582646686,0.017883324436497487
predictive-variance@lognormal-poisson,39,30.0,1,0.0009520080056972802,2.050553120747456,1.1733463718599642,0.04140380045597056
predictive-variance@lognormal-poisson,39,60.0,2,0.0010524929966777563,1.8999185839052262,0.7063297062085125,0.04140380045597056
predictive-variance@lognormal-poisson,39,120.0,3,0.0011545719753485173,1.8528442400628033,0.5991616915745515,0.1054257405579822
